date,bot_name,strategy,profit,win_count,loss_count,total_trades,max_drawdown,balance,starting_capital,win_rate
2026-02-24,AlexRegimePullbackFuturesV1-9110,unknown,-136.87946422,0,0,303,"0.0000",864.37903372,"",""
2026-02-24,AlexBattleTankProV6-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-02-24,GKD_FisherTransformV5_ML-9140,unknown,27.77347193,0,0,95,"0.0000","1040.15268730","",""
2026-02-24,GKD_FisherTransformV5_ML-9150,unknown,-2.22167673,0,0,26,"0.0000",79.70601603,"",""
2026-02-24,AlexBandSniperV18MLAIM-9000,unknown,-135.19574124,0,0,1547,"0.0000",265.75055599,"",""
2026-02-25,AlexSignalForgeV4-9020,unknown,-25.04736097,0,0,132,"0.0000",375.03732857,"",""
2026-02-25,AlexSignalForgeV4-9030,unknown,-20.58046401,0,0,193,"0.0000",75.22359486,"",""
2026-02-24,AlexBandSniperV119-9010,unknown,8.82907199,0,0,612,"0.0000",811.19287016,"",""
2026-02-24,AlexSignalForgeV4-9020,unknown,10.14361567,0,0,102,"0.0000",410.60056802,"",""
2026-02-24,AlexSignalForgeV4-9030,unknown,-18.08790597,0,0,184,"0.0000",77.93779352,"",""
2026-02-24,Bot-9110,unknown,-141.47258356,0,0,302,"0.0000","859.68148640","",""
2026-02-25,Alex_Kasuari-9040,unknown,-12.08504417,0,0,178,"0.0000",187.71982179,"",""
2026-02-25,AlexNexusForgeV8AIV2-9050,unknown,767.20603379,0,0,1457,"0.0000",1770.44042789,"",""
2026-02-25,ECRV2-9060,unknown,33.99749723,0,0,76,"0.0000",1032.72781416,"",""
2026-02-25,Alex_NinjaV9-9070,unknown,"119.70328940",0,0,1163,"0.0000",319.73628974,"",""
2026-02-25,Bot-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-02-24,Alex_Kasuari-9040,unknown,14.81877727,0,0,133,"0.0000",215.35644752,"",""
2026-02-24,ECRV2-9060,unknown,-12.82785753,0,0,55,"0.0000","988.05670230","",""
2026-02-25,AlexBandSniperV18MLAIM-9000,unknown,-123.82942918,0,0,1587,"0.0000","277.21309320","",""
2026-02-25,AlexBattleTankKillerV9-9080,unknown,-87.55685257,0,0,167,"0.0000",316.86070383,"",""
2026-02-25,Alex_DivergenceV8-9100,unknown,-63.19479686,0,0,465,"0.0000",936.80520314,"",""
2026-02-25,Bot-9110,unknown,"-133.18950780",0,0,315,"0.0000","866.81049220","",""
2026-02-26,AlexSignalForgeV4-9030,unknown,-19.89036687,0,0,195,"0.0000",76.16564558,"",""
2026-02-26,AlexBattleTankProV6-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-02-25,AlexBandSniperV119-9010,unknown,-117.65022677,0,0,727,"0.0000","678.87945760","",""
2026-02-25,AlexRegimePullbackFuturesV1-9110,unknown,-131.19213869,0,0,322,"0.0000",870.01757638,"",""
2026-02-25,Bot-9050,unknown,737.00917697,0,0,1457,"0.0000",1737.91733789,"",""
2026-02-25,AlexBattleTankProV6-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-02-26,AlexRegimePullbackFuturesV1-9110,unknown,-175.42039042,0,0,361,"0.0000",824.99532097,"",""
2026-02-26,AlexBandSniperV119-9010,unknown,-121.71488973,0,0,810,"0.0000",679.33247688,"",""
2026-02-26,GKD_FisherTransformV5_ML-9150,unknown,0.69952311,0,0,33,"0.0000",83.39983866,"",""
2026-02-26,ECRV2-9060,unknown,46.49472822,0,0,83,"0.0000",1046.06592858,"",""
2026-02-26,GKD_FisherTransformV5_ML-9140,unknown,56.33583219,0,0,101,"0.0000",1056.77884146,"",""
2026-02-26,Bot-9050,unknown,750.81432494,0,0,1457,"0.0000",1750.78156789,"",""
2026-02-26,AlexNexusForgeV8AIV2-9050,unknown,752.32289907,0,0,1457,"0.0000",1752.83892789,"",""
2026-02-26,Alex_Kasuari-9040,unknown,-29.40169843,0,0,204,"0.0000",171.45459843,"",""
2026-02-26,Bot-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-02-26,AlexSignalForgeV4-9020,unknown,-29.75624221,0,0,138,"0.0000",370.81837705,"",""
2026-02-26,Alex_DivergenceV8-9100,unknown,11.09457788,0,0,28,"0.0000","1011.93438670","",""
2026-02-26,Alex_NinjaV9-9070,unknown,118.32762583,0,0,1170,"0.0000",318.38810508,"",""
2026-02-26,Bot-9110,unknown,-173.27350005,0,0,360,"0.0000","827.17856820","",""
2026-02-27,Bot-9050,unknown,"753.06667700",0,0,1457,"0.0000",1753.44394789,"",""
2026-02-27,Bot-9110,unknown,-195.28295387,0,0,374,"0.0000",805.42582009,"",""
2026-02-26,AlexBattleTankKillerV9-9080,unknown,"-105.58517050",0,0,184,"0.0000",294.72712567,"",""
2026-02-26,GKD_FisherTransformV52_ML-9140,unknown,57.43863217,0,0,110,"0.0000",1056.67891934,"",""
2026-02-26,GKD_FisherTransformV52_ML-9150,unknown,10.76595588,0,0,39,"0.0000",83.01436325,"",""
2026-02-26,Bot-9030,unknown,-19.87357552,0,0,195,"0.0000",76.19747544,"",""
2026-02-28,AlexBandSniperV119-9010,unknown,-216.58504349,0,0,958,"0.0000",583.71140496,"",""
2026-02-28,AlexSignalForgeV4-9020,unknown,-42.62421778,0,0,160,"0.0000",357.82580092,"",""
2026-02-28,AlexSignalForgeV4-9030,unknown,-20.19538807,0,0,204,"0.0000",75.91247361,"",""
2026-02-28,Alex_Kasuari-9040,unknown,-56.80728476,0,0,244,"0.0000",145.06916213,"",""
2026-02-28,AlexNexusForgeV8AIV2-9050,unknown,754.61318335,0,0,1457,"0.0000",1755.15044789,"",""
2026-02-27,Bot-9120,unknown,"-1066.38547530",0,0,75,"0.0000",-66.43986373,"",""
2026-02-28,ECRV2-9060,unknown,87.09973817,0,0,101,"0.0000",1087.81046229,"",""
2026-02-28,Alex_NinjaV9-9070,unknown,100.84493638,0,0,1180,"0.0000",300.84493638,"",""
2026-02-27,AlexBandSniperV119-9010,unknown,-161.71785417,0,0,875,"0.0000",639.25998167,"",""
2026-02-27,AlexSignalForgeV4-9020,unknown,-35.51474624,0,0,141,"0.0000","365.06460390","",""
2026-02-27,Bot-9030,unknown,-20.61999045,0,0,195,"0.0000",75.41930098,"",""
2026-02-27,AlexSignalForgeV4-9030,unknown,-20.69592239,0,0,195,"0.0000",75.40678499,"",""
2026-02-27,Alex_Kasuari-9040,unknown,-28.15225518,0,0,227,"0.0000",172.57236029,"",""
2026-02-27,AlexNexusForgeV8AIV2-9050,unknown,749.51578673,0,0,1457,"0.0000",1749.94130789,"",""
2026-02-27,ECRV2-9060,unknown,45.99565515,0,0,85,"0.0000",1045.35945939,"",""
2026-02-27,Alex_NinjaV9-9070,unknown,106.84468706,0,0,1174,"0.0000",306.91935318,"",""
2026-02-27,AlexBattleTankKillerV9-9080,unknown,-97.53050026,0,0,193,"0.0000",303.31781137,"",""
2026-02-27,Alex_DivergenceV8-9100,unknown,10.99434834,0,0,115,"0.0000",1011.54572633,"",""
2026-02-27,AlexRegimePullbackFuturesV1-9110,unknown,-191.12113701,0,0,375,"0.0000",808.87064443,"",""
2026-02-27,AlexBattleTankProV6-9120,unknown,"-1066.38547530",0,0,75,"0.0000",-66.43986373,"",""
2026-02-27,GKD_FisherTransformV52_ML-9140,unknown,48.63624569,0,0,138,"0.0000",1048.77412555,"",""
2026-02-27,GKD_FisherTransformV52_ML-9150,unknown,8.68369361,0,0,56,"0.0000",80.98698207,"",""
2026-02-28,GKD_FisherTransformV52_ML-9150,unknown,12.12606152,0,0,66,"0.0000",84.47422489,"",""
2026-02-28,Bot-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-03-02,GKD_FisherTransformV53_ML-9140,unknown,63.45051924,0,0,174,"0.0000",1063.08857828,"",""
2026-03-02,GKD_FisherTransformV52_ML-9150,unknown,15.52261837,0,0,80,"0.0000",114.54412634,"",""
2026-03-01,GKD_FisherTransformV52_ML-9140,unknown,55.80025862,0,0,153,"0.0000",1055.54183968,"",""
2026-02-28,Bot-9030,unknown,-20.41350756,0,0,200,"0.0000",75.66880175,"",""
2026-02-28,Bot-9110,unknown,-189.27266735,0,0,381,"0.0000",810.81795714,"",""
2026-03-03,Bot-9120,unknown,4.33670601,0,0,47,"0.0000",1005.18941978,"",""
2026-03-01,Bot-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-03-02,Alex_AgentStrategyV2-9000,unknown,"0.00000000",0,0,0,"0.0000","400.00000000","",""
2026-03-02,AlexBandSniperV119-9010,unknown,-203.00561311,0,0,1126,"0.0000",599.56963379,"",""
2026-03-01,Bot-9110,unknown,-253.80620941,0,0,431,"0.0000",746.19379059,"",""
2026-03-01,AlexBandSniperV119-9010,unknown,-177.97129757,0,0,1063,"0.0000",622.48348421,"",""
2026-03-01,AlexSignalForgeV4-9020,unknown,-33.40010248,0,0,167,"0.0000",366.87512576,"",""
2026-03-01,AlexSignalForgeV4-9030,unknown,-18.59617159,0,0,206,"0.0000",77.47193339,"",""
2026-03-01,Alex_Kasuari-9040,unknown,-81.82013966,0,0,264,"0.0000",119.72070051,"",""
2026-03-01,ECRV2-9060,unknown,83.49025918,0,0,112,"0.0000",1084.34934099,"",""
2026-03-01,Alex_NinjaV9-9070,unknown,"84.80032290",0,0,1203,"0.0000",285.25682093,"",""
2026-03-01,AlexBattleTankKillerV9-9080,unknown,-112.74117113,0,0,233,"0.0000",288.28754874,"",""
2026-03-01,Alex_DivergenceV8-9100,unknown,2.98530856,0,0,211,"0.0000",1003.94543359,"",""
2026-02-28,Bot-9050,unknown,752.31956074,0,0,1457,"0.0000",1750.48659789,"",""
2026-03-01,AlexRegimePullbackFuturesV1-9110,unknown,-255.27334014,0,0,437,"0.0000","745.30227120","",""
2026-03-01,AlexBattleTankProV6-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-03-01,GKD_FisherTransformV53_ML-9140,unknown,55.49095315,0,0,153,"0.0000",1055.54183968,"",""
2026-03-01,GKD_FisherTransformV52_ML-9150,unknown,12.69931033,0,0,67,"0.0000",84.92684492,"",""
2026-03-01,Bot-9050,unknown,751.76137997,0,0,1457,"0.0000",1751.59013789,"",""
2026-02-28,AlexBattleTankKillerV9-9080,unknown,-79.75038629,0,0,224,"0.0000",320.34704705,"",""
2026-02-28,Alex_DivergenceV8-9100,unknown,12.11426824,0,0,153,"0.0000",1012.32475922,"",""
2026-02-28,AlexRegimePullbackFuturesV1-9110,unknown,"-235.03468590",0,0,407,"0.0000",766.05977226,"",""
2026-02-28,AlexBattleTankProV6-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-02-28,GKD_FisherTransformV52_ML-9140,unknown,"55.86935130",0,0,152,"0.0000",1052.43620536,"",""
2026-03-02,AlexSignalForgeV4-9020,unknown,-39.89149043,0,0,171,"0.0000",360.26962271,"",""
2026-03-02,AlexSignalForgeV4-9030,unknown,-19.51316916,0,0,206,"0.0000",76.50684484,"",""
2026-03-02,AlexNexusForgeV8AIV2-9050,unknown,763.37863844,0,0,1457,"0.0000",1764.25958789,"",""
2026-03-01,AlexNexusForgeV8AIV2-9050,unknown,744.93957727,0,0,1457,"0.0000",1745.76534789,"",""
2026-03-02,Bot-9050,unknown,762.42536531,0,0,1457,"0.0000",1763.39241789,"",""
2026-03-02,Alex_Kasuari-9040,unknown,-68.10750004,0,0,285,"0.0000",132.78010874,"",""
2026-03-02,ECRV2-9060,unknown,96.06697768,0,0,122,"0.0000",1096.19081147,"",""
2026-03-02,Bot-9000,unknown,"0.00000000",0,0,0,"0.0000","400.00000000","",""
2026-03-02,Bot-9010,unknown,-198.18802854,0,0,1099,"0.0000",602.99019541,"",""
2026-03-02,AlexBattleTankProV7-9120,unknown,0.06996322,0,0,5,"0.0000","1000.42371200","",""
2026-03-02,AlexBattleTankKillerV9-9080,unknown,-86.64303099,0,0,245,"0.0000",315.55065491,"",""
2026-03-02,Alex_NinjaV9-9070,unknown,85.51133119,0,0,1263,"0.0000",286.56447978,"",""
2026-03-02,Bot-9030,unknown,-19.38701339,0,0,206,"0.0000",76.52754065,"",""
2026-03-02,AlexBattleTankProV6-9120,unknown,-1066.43986373,0,0,75,"0.0000",-66.43986373,"",""
2026-03-02,AlexBattleTankKillerV10-9080,unknown,-1.49410535,0,0,6,"0.0000",398.74077948,"",""
2026-03-02,Alex_DivergenceV8-9100,unknown,-0.87565206,0,0,257,"0.0000",999.52125645,"",""
2026-03-03,Alex_AgentStrategyV2-9000,unknown,-0.04434956,0,0,1,"0.0000",399.95565044,"",""
2026-03-03,AlexSignalForgeV4-9020,unknown,-38.34642431,0,0,173,"0.0000",361.41074739,"",""
2026-03-03,ECRV2-9060,unknown,104.89129582,0,0,129,"0.0000","1104.95400650","",""
2026-03-03,AlexRegimePullbackFuturesV1-9110,unknown,-237.93785051,0,0,466,"0.0000",762.11581951,"",""
2026-03-02,Bot-9110,unknown,"-249.08840950",0,0,451,"0.0000",751.70650942,"",""
2026-03-03,AlexBattleTankKillerV10-9080,unknown,"-6.55991940",0,0,77,"0.0000",393.54110975,"",""
2026-03-02,AlexRegimePullbackFuturesV1-9110,unknown,-249.72860908,0,0,451,"0.0000",750.35737632,"",""
2026-03-02,Bot-9120,unknown,-0.12485148,0,0,7,"0.0000","1000.01932800","",""
2026-03-04,AlexRegimePullbackFuturesV1-9110,unknown,-245.98086819,298,176,474,"0.0000",754.01913181,"",62.87
2026-03-03,Bot-9050,unknown,761.39863393,0,0,1457,"0.0000",1758.83998789,"",""
2026-03-04,ECRV2-9060,unknown,97.64354563,102,12,132,"0.0000",1097.72709884,"",89.47
2026-03-03,GKD_FisherTransformV53_ML-9140,unknown,57.69415077,0,0,193,"0.0000",1058.47490794,"",""
2026-03-03,AlexBattleTankProV7-9120,unknown,3.45500351,0,0,47,"0.0000",1004.40075378,"",""
2026-03-03,Alex_Kasuari-9040,unknown,-57.77063085,0,0,301,"0.0000",144.39898016,"",""
2026-03-03,Alex_NinjaV9-9070,unknown,68.92403503,0,0,1288,"0.0000",269.52693146,"",""
2026-03-03,GKD_FisherTransformV52_ML-9150,unknown,13.31131549,0,0,91,"0.0000",112.29870498,"",""
2026-03-03,Alex_DivergenceV8-9100,unknown,4.28204284,0,0,314,"0.0000",1004.85388416,"",""
2026-03-03,Bot-9110,unknown,-238.22182079,0,0,466,"0.0000",761.86211951,"",""
2026-03-03,AlexSignalForgeV4-9030,unknown,-19.70393548,0,0,207,"0.0000",76.16169492,"",""
2026-03-03,AlexNexusForgeV8AIV2-9050,unknown,763.17426067,0,0,1457,"0.0000",1763.89481789,"",""
2026-03-03,AlexBandSniperV119-9010,unknown,-213.42819335,0,0,1178,"0.0000",587.01683834,"",""
2026-03-04,Alex_DivergenceV8-9100,unknown,-0.60501762,243,99,362,"0.0000",999.99280093,"",71.05
2026-03-04,Alex_NinjaV9-9070,unknown,65.48217197,1110,190,1302,"0.0000",265.50969791,"",85.38
2026-03-04,AlexBattleTankProV7-9120,unknown,7.70039536,49,15,72,"0.0000",1008.02724383,"",76.56
2026-03-04,GKD_FisherTransformV53_ML-9140,unknown,67.63185035,149,51,204,"0.0000",1064.92897048,"","74.50"
2026-03-04,AlexBattleTankKillerV10-9080,unknown,-9.17106904,63,87,152,"0.0000",390.85558488,"","42.00"
2026-03-04,AlexSignalForgeV4-9020,unknown,-47.72042549,84,75,176,"0.0000",353.32191865,"",52.83
2026-03-04,AlexSignalForgeV4-9030,unknown,-21.54313297,138,63,207,"0.0000",74.47667368,"",68.66
2026-03-04,Alex_Kasuari-9040,unknown,-56.82762576,179,127,306,"0.0000",143.17237424,"","58.50"
2026-03-04,AlexNexusForgeV8AIV2-9050,unknown,775.89083911,904,550,1457,"0.0000",1777.13850789,"",62.17
2026-03-04,Bot-9120,unknown,7.74745805,49,15,72,"0.0000",1008.09585983,"",76.56
2026-03-04,GKD_FisherTransformV52_ML-9150,unknown,17.41319154,66,31,101,"0.0000",116.41865393,"",68.04
2026-03-04,Bot-9110,unknown,-245.98086819,298,176,474,"0.0000",754.01913181,"",62.87
2026-03-04,Alex_AgentStrategyV2-9000,unknown,-0.04434885,0,1,1,"0.0000",399.95565044,"","0.00"
2026-03-04,AlexBandSniperV119-9010,unknown,-233.78481969,813,385,1206,"0.0000",570.39802918,"",67.86
